transaction_id,order_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,total_amount,transaction_type,payment_status
T00001345,O0000076,P00553,2024-10-12 23:44:00,1,961.8,16.01,113.49,1059.28,Refund,Authorized
T00001346,O0001220,P00086,2024-04-14 10:13:00,2,823.97,0.0,296.63,1944.57,Sale,Failed
T00001347,O0001346,P00047,2023-01-08 22:09:00,4,428.55,0.0,85.71,1799.91,Sale,Authorized
T00001348,O0000060,P00093,2024-11-17 11:55:00,3,833.2,87.58,120.6,2532.62,Refund,Authorized
T00001349,O0000107,P00320,2024-08-17 23:27:00,3,2042.1,51.81,1700.86,7775.35,Exchange,Authorized
T00001350,O0001279,P00329,2025-10-24 11:53:00,2,1228.46,0.0,122.85,2579.77,Sale,Captured
T00001351,O0001146,P00110,2026-02-17 17:25:00,1,713.85,0.0,128.49,842.34,Sale,Refunded
T00001352,O0001116,P00352,2024-11-05 05:54:00,5,980.55,111.78,1341.47,6132.44,Sale,Authorized
T00001353,O0001433,P00297,2023-03-08 22:59:00,3,703.12,0.0,253.12,2362.48,Sale,Refunded
T00001354,O0001405,P00253,2023-07-07 06:24:00,5,,96.25,1323.62,6050.82,Sale,Captured
T00001355,O0001172,P00152,2023-03-16 01:44:00,1,1562.51,0.0,437.5,2000.01,Refund,Authorized
T00001356,O0000677,P00395,2025-10-14 13:19:00,2,3081.54,0.0,1109.35,7272.43,Sale,Settled
T00001357,O0000767,P00635,2024-10-02 19:39:00,1,722.72,0.0,36.14,758.86,Sale,Captured
T00001358,O0000832,P00138,2024-05-23 00:32:00,3,1422.69,0.0,768.25,5036.32,Sale,Settled
T00001359,O0000858,P00640,2023-01-11 13:18:00,4,1209.91,71.05,1335.21,,Exchange,Authorized
T00001360,O0001154,P00629,2024-12-20 03:21:00,4,1778.85,0.0,1280.77,8396.17,Sale,Captured
T00001361,O0000190,P00450,2025-10-05 20:02:00,1,456.44,0.0,82.16,538.6,Sale,Refunded
T00001362,O0000999,P00292,2024-03-03 18:39:00,4,335.25,17.7,238.19,1561.49,Refund,Captured
T00001363,O0001403,P00239,2023-10-08 11:26:00,3,1013.12,0.0,547.08,3586.44,Sale,Failed
T00001364,O0001446,P00233,2026-03-13 13:23:00,1,1868.41,0.0,523.15,2391.56,Exchange,Captured
T00001365,O0000505,P00640,2023-11-14 08:55:00,2,1209.91,65.37,282.53,2636.98,Sale,Settled
T00001366,O0001005,P00248,2023-05-16 03:21:00,1,1113.01,79.1,124.07,1157.98,Exchange,Captured
T00001367,O0000487,P00430,2025-01-29 11:06:00,1,1504.8,13.49,178.96,1670.27,Exchange,Refunded
T00001368,O0000880,P00200,2025-08-25 11:24:00,3,2529.67,0.0,379.45,7968.46,Refund,Authorized
T00001369,O0000319,P00140,2025-06-09 00:12:00,3,888.73,63.78,130.12,2732.53,Sale,Settled
T00001370,O0001109,P00081,2025-09-03 22:17:00,3,725.47,0.0,261.17,2437.58,Sale,Settled
T00001371,O0000280,P00512,2025-08-21 09:17:00,1,2244.56,0.0,112.23,2356.79,Refund,Captured
T00001372,O0000998,P00521,2024-10-23 06:33:00,2,3714.61,75.31,1323.7,8677.61,Sale,Failed
T00001373,O0000552,P00013,2025-05-16 17:46:00,1,1661.22,54.22,192.84,1799.84,Sale,Authorized
T00001374,O0000955,P00290,2024-05-26 20:05:00,3,947.01,0.0,511.39,3352.42,Refund,Settled
T00001375,O0000319,P00453,2023-03-12 07:32:00,2,500.8,0.0,180.29,1181.89,Sale,Refunded
T00001376,O0000385,P00155,2024-01-05 05:40:00,3,342.6,24.38,180.62,1184.04,Exchange,Settled
T00001377,O0000588,P00368,2024-10-23 10:14:00,3,432.4,15.86,64.07,1345.41,Exchange,Refunded
T00001378,O0000202,P00543,2025-08-24 14:43:00,5,394.57,0.0,355.11,2327.96,Sale,Refunded
T00001379,O0000215,P00127,2023-10-24 23:53:00,1,3407.1,0.0,408.85,3815.95,Refund,Authorized
T00001380,O0001328,P00464,2024-02-28 21:06:00,4,1175.56,0.0,1316.63,6018.87,Exchange,Refunded
T00001381,O0000193,P00147,2023-01-04 01:57:00,4,856.3,64.13,168.05,3529.12,Exchange,Refunded
T00001382,O0000982,P00078,2024-05-18 17:56:00,1,1094.96,39.59,189.97,1245.34,Refund,Settled
T00001383,O0000645,P00214,2024-05-08 19:13:00,5,2780.21,16.39,1666.16,15550.82,Sale,Refunded
T00001384,O0000737,P00577,2023-04-16 14:57:00,2,2755.34,0.0,991.92,6502.6,Refund,Captured
T00001385,O0000117,P00493,2024-03-06 04:02:00,4,1150.39,31.43,548.42,5118.55,Refund,Captured
T00001386,O0000024,P00072,2023-04-04 15:23:00,2,626.2,0.0,225.43,1477.83,Sale,Failed
T00001387,O0000658,P00607,2025-10-31 15:32:00,5,1106.86,0.0,996.17,6530.47,Sale,Settled
T00001388,O0000982,P00414,2024-01-24 14:36:00,4,722.08,0.0,808.73,3697.05,Exchange,Authorized
T00001389,O0000251,P00589,2023-03-09 02:11:00,5,892.79,67.81,791.31,5187.45,Sale,Captured
T00001390,O0001253,P00473,2023-11-07 12:09:00,1,970.14,0.0,271.64,1241.78,Sale,Authorized
T00001391,O0001004,P00451,2025-10-23 17:14:00,3,,79.97,214.53,4505.2,Exchange,Refunded
T00001392,O0001442,P00064,2024-08-06 09:46:00,5,701.5,0.0,982.1,4489.6,Sale,Settled
T00001393,O0001454,P00236,2024-10-20 04:58:00,5,684.81,51.19,607.11,3979.97,Sale,Authorized
T00001394,O0000955,P00206,2025-11-27 15:03:00,4,1195.08,0.0,1338.49,6118.81,Sale,Settled
T00001395,O0000429,P00645,2025-11-12 11:33:00,4,343.35,0.0,164.81,1538.21,Sale,Failed
T00001396,O0001269,P00544,2025-06-17 23:58:00,5,2311.18,15.94,577.0,12116.96,Exchange,Settled
T00001397,O0000134,P00548,2023-05-28 07:05:00,5,1170.16,87.65,1037.37,6800.52,Exchange,Failed
T00001398,O0000032,P00458,2024-02-23 17:24:00,3,330.24,104.83,248.05,1133.94,Refund,Refunded
T00001399,O0000925,P00468,2024-10-17 16:57:00,5,2184.65,0.0,1966.18,12889.43,Exchange,Authorized
T00001400,O0000071,P00301,2025-05-02 04:15:00,5,747.57,46.42,664.46,4355.89,Sale,Authorized
T00001401,O0000097,P00036,2023-05-01 23:42:00,2,7829.45,118.0,4351.45,19892.35,Sale,Authorized
T00001402,O0000671,P00376,2024-12-19 19:55:00,2,3703.62,0.0,888.87,8296.11,Refund,Authorized
T00001403,O0001397,P00135,2023-04-21 15:32:00,2,625.43,122.62,135.39,1263.63,Refund,Settled
T00001404,O0001496,P00413,2026-01-01 21:42:00,1,1558.22,0.0,436.3,1994.52,Sale,Failed
T00001405,O0000106,P00553,2025-04-04 07:57:00,5,961.8,94.07,848.69,5563.62,Sale,Captured
T00001406,O0000103,P00522,2023-05-28 14:57:00,1,1779.6,0.0,498.29,2277.89,Exchange,Refunded
T00001407,O0000565,P00383,2023-06-24 23:30:00,3,1443.48,0.0,519.65,4850.09,Sale,Authorized
T00001408,O0000974,P00426,2025-09-05 13:09:00,3,602.86,0.0,90.43,1899.01,Sale,Settled
T00001409,O0000582,P00192,2024-06-23 02:02:00,1,2651.28,28.78,131.12,2753.62,Sale,Refunded
T00001410,O0001173,P00261,2023-09-12 12:06:00,1,296.38,77.04,39.48,,Sale,Failed
T00001411,O0001048,P00483,2024-04-01 05:48:00,5,696.85,73.45,409.3,3820.1,Refund,Failed
T00001412,O0001164,P00380,2025-10-13 01:07:00,2,1495.09,0.0,149.51,3139.69,Sale,Captured
T00001413,O0000718,P00138,2025-10-31 15:07:00,3,1422.69,37.49,211.53,4442.11,Exchange,Refunded
T00001414,O0000141,P00107,2023-09-09 01:37:00,2,656.25,0.0,367.5,1680.0,Sale,Authorized
T00001415,O0001171,P00400,2025-06-17 16:01:00,4,721.11,34.0,798.12,3648.56,Refund,Captured
T00001416,O0001425,P00312,2026-01-14 10:28:00,5,519.0,0.0,129.75,2724.75,Refund,Authorized
T00001417,O0001069,P00590,2025-03-14 18:24:00,4,1035.11,0.0,745.28,4885.72,Sale,Settled
T00001418,O0000862,P00002,2025-03-05 06:16:00,5,473.19,110.54,270.65,2526.06,Sale,Settled
T00001419,O0000229,P00356,2023-04-14 02:42:00,2,454.95,70.74,41.96,881.12,Sale,Captured
T00001420,O0000701,P00167,2025-08-31 07:39:00,3,8089.55,108.54,6764.83,30924.94,Refund,Captured
T00001421,O0001105,P00523,2024-05-10 09:14:00,3,1468.59,37.52,1223.11,5591.36,Exchange,Settled
T00001422,O0000566,P00404,2025-08-02 10:43:00,5,1478.94,143.64,2030.3,9281.36,Sale,Settled
T00001423,O0000273,P00644,2025-09-01 14:56:00,4,778.94,101.71,542.53,3556.58,Sale,Settled
T00001424,O0001125,P00538,2024-10-03 22:48:00,5,863.83,46.61,512.7,4785.24,Sale,Refunded
T00001425,O0001426,P99999,2023-06-07 02:23:00,2,497.06,38.44,172.02,1127.7,Sale,Failed
T00001426,O0000397,P00395,2025-10-14 04:16:00,4,3081.54,28.64,1475.7,13773.22,Exchange,Refunded
T00001427,O0000964,P00267,2023-11-14 11:08:00,3,1059.24,0.0,381.33,3559.05,Sale,Failed
T00001428,O0000836,P00527,2023-03-16 11:26:00,1,1130.24,135.27,49.75,1044.72,Sale,Authorized
T00001429,O0000988,P00285,2023-11-20 21:28:00,2,3076.57,35.2,1713.02,7830.96,Exchange,Captured
T00001430,O0000361,P00293,2024-05-20 22:09:00,2,1022.92,0.0,245.5,2291.34,Sale,Authorized
T00001431,O0000155,P00126,2026-01-18 06:37:00,5,382.58,108.79,216.49,2020.6,Sale,Captured
T00001432,O0001023,P00080,2025-11-04 08:48:00,2,1101.88,0.0,264.45,2468.21,Refund,Authorized
T00001433,O0000190,P00582,2023-09-23 07:47:00,2,898.82,57.59,208.81,1948.86,Sale,Refunded
T00001434,O0000505,P00313,2026-02-06 23:39:00,3,1062.9,0.0,382.64,3571.34,Refund,Refunded
T00001435,O0000471,P00335,2026-04-14 16:38:00,5,951.56,140.3,554.1,5171.6,Sale,Refunded
T00001436,O0001260,P00343,2024-09-08 04:54:00,1,734.04,24.7,198.62,907.96,Sale,Failed
T00001437,O0000079,P00285,2024-07-09 21:34:00,5,3076.57,0.0,769.14,16151.99,Exchange,Settled
T00001438,O0000865,P00220,2025-11-11 00:59:00,2,2869.55,24.71,685.73,6400.12,Sale,Authorized
T00001439,O0000023,P00277,2023-02-13 10:29:00,5,673.38,0.0,942.73,4309.63,Sale,Authorized
T00001440,O0001000,P00072,2024-10-12 11:31:00,2,626.2,0.0,150.29,1402.69,Sale,Captured
T00001441,O0000452,P00520,2026-02-10 12:27:00,5,,105.85,76.16,1599.36,Sale,Authorized
T00001442,O0001016,P00164,2024-12-18 22:50:00,3,780.65,26.44,416.79,2732.3,Sale,Authorized
T00001443,O0001495,P00317,2026-03-13 05:57:00,1,1430.04,0.0,257.41,1687.45,Sale,Refunded
T00001444,O0001486,P00638,2025-04-11 11:04:00,5,5461.97,73.23,4902.59,32139.21,Refund,Captured
T00001445,O0001360,P00331,2026-03-21 18:36:00,2,812.24,43.77,284.53,1865.24,Sale,Failed
T00001446,O0000285,P00464,2025-04-27 06:57:00,2,1175.56,120.13,267.72,2498.71,Refund,Authorized
T00001447,O0001124,P00195,2023-03-01 11:09:00,3,,99.22,203.78,4279.33,Sale,Failed
T00001448,O0000751,P00319,2024-11-23 15:39:00,2,1114.92,0.0,267.58,2497.42,Sale,Authorized
T00001449,O0001166,P00500,2023-12-18 05:31:00,5,1723.65,0.0,1551.29,10169.54,Refund,Settled
T00001450,O0000083,P00416,2023-02-22 13:34:00,3,2578.8,0.0,386.82,8123.22,Sale,Captured
T00001451,O0000046,P00296,2024-06-19 05:33:00,2,2094.71,0.0,209.47,4398.89,Sale,Authorized
T00001452,O0000989,P00142,2023-04-20 00:33:00,3,3893.51,55.77,1394.97,13019.73,Refund,Settled
T00001453,O0000464,P00164,2024-03-25 03:01:00,4,780.65,0.0,562.07,3684.67,Sale,Authorized
T00001454,O0000700,P00533,2025-12-03 13:08:00,2,1203.38,15.35,669.59,3061.0,Exchange,Refunded
T00001455,O0001140,P00219,2023-10-16 12:32:00,2,3508.8,25.82,1258.52,8250.3,Sale,Failed
T00001456,O0000713,P00034,2025-01-02 14:12:00,2,,34.61,104.55,2195.64,Exchange,Failed
T00001457,O0000054,P00020,2025-08-01 23:03:00,2,3582.6,103.01,353.11,7415.3,Exchange,Settled
T00001458,O0000078,P00573,2025-10-01 05:04:00,5,484.07,0.0,290.44,2710.79,Sale,Refunded
T00001459,O0000612,P00571,2025-05-09 05:03:00,2,350.54,12.93,123.87,812.02,Exchange,Settled
T00001460,O0000751,P00401,2025-05-11 16:09:00,2,711.86,0.0,398.64,1822.36,Sale,Settled
T00001461,O0000430,P00176,2024-10-02 07:50:00,5,1562.8,0.0,1406.52,9220.52,Sale,Settled
T00001462,O0000062,P00483,2026-03-10 04:44:00,3,696.85,0.0,585.35,2675.9,Sale,Captured
T00001463,O0001390,P00464,2025-12-11 16:34:00,1,1175.56,0.0,141.07,1316.63,Sale,Failed
T00001464,O0000285,P00063,2023-08-12 00:51:00,4,1009.6,0.0,726.91,4765.31,Refund,Failed
T00001465,O0000386,P00143,2025-08-21 06:59:00,2,2031.9,0.0,1137.86,5201.66,Exchange,Settled
T00001466,O0001354,P00483,2024-06-30 22:44:00,2,696.85,60.99,66.64,1399.35,Sale,Captured
T00001467,O0000109,P00549,2025-12-06 01:36:00,4,1188.72,0.0,237.74,4992.62,Sale,Settled
T00001468,O0000656,P00204,2023-03-11 05:47:00,4,971.97,0.0,194.39,4082.27,Exchange,Failed
T00001469,O0000804,P00619,2023-05-26 21:14:00,2,1599.68,41.21,378.98,3537.13,Sale,Refunded
T00001470,O0001459,P00336,2023-10-30 18:41:00,4,540.61,50.97,591.21,2702.68,Sale,Refunded
T00001471,O0000024,P00384,2024-03-27 17:05:00,4,2405.35,0.0,481.07,10102.47,Sale,Failed
T00001472,O0000046,P00486,2024-04-25 15:15:00,5,1691.0,0.0,1014.6,9469.6,Refund,Failed
T00001473,O0001409,P00052,2023-09-08 17:45:00,4,503.56,32.96,237.75,2219.03,Sale,Refunded
T00001474,O0001232,P00367,2024-07-31 05:08:00,4,699.03,0.0,782.91,3579.03,Exchange,Captured
T00001475,O0001198,P00161,2023-01-14 08:07:00,4,367.66,0.0,176.48,1647.12,Sale,Refunded
T00001476,O0001220,P00231,2024-10-11 20:48:00,4,883.06,0.0,989.03,4521.27,Refund,Captured
T00001477,O0000941,P00128,2024-12-21 10:54:00,1,413.15,25.32,108.59,496.42,Sale,Captured
T00001478,O0001395,P00301,2025-01-03 15:36:00,2,747.57,0.0,418.64,1913.78,Exchange,Authorized
T00001479,O0000607,P00278,2023-12-11 07:25:00,4,790.72,33.37,876.26,4005.77,Sale,Failed
T00001480,O0000246,P00187,2025-10-14 13:30:00,1,1063.29,0.0,297.72,1361.01,Sale,Settled
T00001481,O0000063,P00406,2023-06-27 11:42:00,5,931.19,58.51,229.87,4827.31,Sale,Refunded
T00001482,O0001137,P00128,2024-06-29 13:30:00,2,413.15,0.0,41.31,867.61,Exchange,Captured
T00001483,O0000111,P00155,2024-02-18 21:55:00,4,342.6,109.0,353.19,1614.59,Sale,Captured
T00001484,O0001073,P00321,2023-06-01 18:01:00,1,447.81,0.0,22.39,470.2,Refund,Refunded
T00001485,O0000932,P00318,2026-04-11 21:48:00,4,673.87,0.0,485.19,3180.67,Sale,Authorized
T00001486,O0000128,P00366,2025-05-16 23:26:00,2,951.02,0.0,532.57,2434.61,Exchange,Refunded
T00001487,O0000594,P00362,2023-09-09 01:51:00,2,479.75,0.0,115.14,1074.64,Refund,Authorized
T00001488,O0000962,P00455,2024-06-24 02:17:00,4,472.52,0.0,529.22,2419.3,Sale,Failed
T00001489,O0001131,P00015,2024-11-09 05:57:00,2,904.35,0.0,217.04,2025.74,Exchange,Failed
T00001490,O0000640,P00410,2024-12-25 21:35:00,4,1389.08,0.0,1555.77,7112.09,Sale,Refunded
T00001491,O9999999,P00197,2023-06-01 01:05:00,3,1399.17,0.0,1175.3,5372.81,Sale,Settled
T00001492,O0000283,P00460,2023-03-18 16:34:00,5,3228.86,122.69,4486.05,20507.66,Sale,Authorized
T00001493,O0001116,P00320,2025-03-07 19:01:00,1,2042.1,0.0,367.58,2409.68,Sale,Authorized
T00001494,O0000661,P00493,2024-01-24 10:24:00,4,1150.39,0.0,552.19,5153.75,Sale,Failed
T00001495,O0000481,P00102,2026-02-19 20:23:00,5,603.1,0.0,844.34,3859.84,Refund,Failed
T00001496,O0001222,P00628,2025-04-15 13:22:00,3,2328.36,65.41,1245.54,8165.21,Sale,Settled
T00001497,O0000776,P00276,not_a_date,5,965.7,0.0,241.43,5069.93,Refund,Settled
T00001498,O0000300,P00052,2025-09-02 17:33:00,3,503.56,0.0,271.92,1782.6,Refund,Captured
T00001499,O0001361,P99999,2023-03-15 12:09:00,2,2060.17,51.62,1139.24,5207.96,Refund,Refunded
T00001500,O0000202,P00097,2024-10-29 13:44:00,5,1947.59,60.43,483.88,10161.4,Sale,Captured
T00001501,O0000884,P00503,2023-06-17 18:46:00,2,2810.02,0.0,281.0,5901.04,Sale,Authorized
T00001502,O0000951,P00174,2024-08-27 21:43:00,2,1271.88,0.0,712.25,3256.01,Exchange,Refunded
T00001503,O0000459,P00286,2024-10-17 09:27:00,1,620.78,0.0,74.49,695.27,Refund,Captured
T00001504,O0001215,P00435,2024-07-21 04:42:00,4,1117.44,25.86,1244.29,5688.19,Exchange,Authorized
T00001505,O0000056,P00010,2023-02-13 19:51:00,2,388.06,72.93,196.89,900.08,Sale,Settled
T00001506,O0001414,P00255,2026-01-26 02:35:00,4,638.45,0.0,306.46,2860.26,Exchange,Failed
T00001507,O0001396,P00345,2023-11-06 11:01:00,2,2652.43,59.06,1468.82,6714.62,Sale,Captured
T00001508,O0000451,P00462,2025-03-12 09:18:00,1,942.97,0.0,169.73,1112.7,Sale,Captured
T00001509,O0001148,P00230,2023-03-22 19:00:00,2,1153.03,116.42,394.14,2583.78,Sale,Refunded
T00001510,O0000614,P00342,2023-04-28 12:29:00,5,740.78,0.0,185.19,3889.09,Sale,Captured
T00001511,O0000081,P00391,2025-10-06 09:30:00,1,926.58,14.11,45.62,958.09,Sale,Authorized
T00001512,O0001469,P00451,2026-01-27 13:24:00,4,1456.88,137.63,682.79,6372.68,Refund,Captured
T00001513,O0000257,P00105,2023-08-11 12:58:00,5,1116.4,0.0,669.84,6251.84,Sale,Failed
T00001514,O0000762,P00251,2025-04-21 12:32:00,3,1353.72,106.63,711.82,4666.35,Sale,Failed
T00001515,O0000723,P00181,2025-02-05 07:41:00,5,2233.41,125.69,552.07,11593.43,Sale,Authorized
T00001516,O0001284,P99999,2023-07-19 18:45:00,1,945.95,0.0,47.3,993.25,Exchange,Failed
T00001517,O0000858,P00147,2023-01-20 11:36:00,4,856.3,21.28,408.47,3812.39,Sale,Settled
T00001518,O0001498,P00162,2024-08-02 04:41:00,2,472.13,0.0,264.39,1208.65,Exchange,Settled
T00001519,O0000634,P00439,2025-02-14 06:58:00,3,1758.69,39.82,942.52,6178.77,Sale,Captured
T00001520,O0001048,P00604,2023-08-04 22:55:00,3,2055.68,49.17,1101.22,7219.09,Sale,Captured
T00001521,O0001029,P00011,2023-03-20 21:09:00,5,963.46,0.0,578.08,5395.38,Exchange,Refunded
T00001522,O0001373,P00425,2024-10-09 07:16:00,5,1666.94,0.0,1000.16,9334.86,Refund,Refunded
T00001523,O0000892,P00073,2025-07-29 16:34:00,4,1357.29,0.0,271.46,5700.62,Sale,Failed
T00001524,O0000825,P00627,2024-04-29 07:58:00,5,2752.14,138.77,1634.63,15256.56,Sale,Settled
T00001525,O0001164,P00325,2023-05-18 21:52:00,3,390.36,0.0,327.9,1498.98,Sale,Settled
T00001526,O0000395,P00396,2023-06-01 07:09:00,1,2086.55,57.2,243.52,2272.87,Refund,Failed
T00001527,O0001195,P00107,2025-09-23 04:27:00,3,656.25,0.0,98.44,2067.19,Sale,Authorized
T00001528,O0000117,P00436,2024-08-25 11:06:00,3,1014.7,0.0,547.94,3592.04,Refund,Captured
T00001529,O0001097,P00636,2024-08-04 19:30:00,5,951.46,92.27,1306.21,5971.24,Sale,Settled
T00001530,O0000615,P00565,2024-02-27 15:22:00,3,690.67,146.47,231.06,2156.6,Sale,Refunded
T00001531,O0001123,P00546,2025-02-23 23:28:00,1,485.85,0.0,87.45,573.3,Exchange,Captured
T00001532,O0000373,P00318,2025-08-18 21:36:00,4,673.87,0.0,485.19,3180.67,Sale,Settled
T00001533,O0000867,P00511,2023-01-26 13:09:00,4,3906.75,0.0,4375.56,20002.56,Sale,Failed
T00001534,O0001022,P00139,2024-10-02 02:06:00,3,266.95,73.98,203.52,930.39,Sale,Captured
T00001535,O0000430,P00632,2024-09-30 08:31:00,5,775.91,37.43,192.11,4034.23,Exchange,Failed
T00001536,O0001179,P00265,2023-06-10 08:02:00,3,1026.13,0.0,861.95,3940.34,Sale,Authorized
T00001537,O0000292,P00390,2025-01-11 04:38:00,3,1046.09,0.0,376.59,3514.86,Refund,Refunded
T00001538,O0001347,P00061,2024-07-25 10:52:00,3,3069.57,0.0,2578.44,11787.15,Refund,Authorized
T00001539,O0000960,P00264,2024-12-07 20:10:00,5,297.25,90.64,251.21,1646.82,Sale,Refunded
T00001540,O0000541,P00504,2024-04-29 22:00:00,1,2677.7,91.6,724.11,3310.21,Sale,Authorized
T00001541,O0001327,P00253,2025-04-15 04:48:00,2,964.69,75.9,518.97,2372.45,Sale,Refunded
T00001542,O0000841,P00251,2023-12-20 11:19:00,1,1353.72,45.3,366.36,1674.78,Exchange,Refunded
T00001543,O0000851,P00520,2023-10-04 14:31:00,2,325.81,0.0,32.58,684.2,Sale,Captured
T00001544,O0001314,P00272,2024-07-06 04:29:00,2,1386.16,79.38,323.15,3016.09,Refund,Settled
T00001545,O0001119,P00009,2025-06-22 01:23:00,5,1116.34,0.0,1004.71,6586.41,Exchange,Failed
T00001546,O0000074,P00495,2026-01-17 16:43:00,2,394.24,59.72,204.05,932.81,Exchange,Authorized
T00001547,O0000073,P00562,2026-03-04 08:03:00,2,1506.43,133.41,143.97,3023.42,Refund,Settled
T00001548,O0000508,P00217,2024-11-29 08:37:00,4,723.16,36.58,514.09,3370.15,Exchange,Authorized
T00001549,O0000289,P00238,2025-10-20 22:25:00,1,3482.03,44.93,962.39,4399.49,Sale,Captured
T00001550,O0001062,P00529,2025-03-28 21:56:00,2,2632.47,0.0,263.25,5528.19,Refund,Captured
T00001551,O0000370,P00593,2023-03-21 20:08:00,5,770.03,0.0,1078.04,4928.19,Sale,Failed
T00001552,O0000501,P00145,2023-05-26 04:04:00,1,2996.97,0.0,839.15,3836.12,Sale,Captured
T00001553,O0001338,P00425,2026-03-27 08:52:00,4,1666.94,81.74,329.3,6915.32,Sale,Authorized
T00001554,O0001033,P00057,2023-12-07 03:42:00,-2,,53.44,-9.62,-63.06,Refund,Authorized
T00001555,O0000317,P00064,2024-10-26 23:46:00,1,,139.51,67.44,629.43,Exchange,Refunded
T00001556,O0000299,P00495,2026-02-05 09:54:00,2,394.24,0.0,141.93,930.41,Sale,Settled
T00001557,O0000464,P00443,2024-06-18 20:00:00,1,419.5,25.16,70.98,465.32,Sale,Authorized
T00001558,O0001297,P00580,2024-08-02 23:50:00,4,1099.87,0.0,527.94,4927.42,Refund,Authorized
T00001559,O0000927,P00305,2025-07-02 20:16:00,2,4155.58,22.36,2320.86,10609.66,Exchange,Settled
T00001560,O0001326,P00437,2024-12-06 18:24:00,4,487.39,124.58,219.0,2043.98,Sale,Refunded
T00001561,O0000784,P00368,2023-12-23 05:43:00,2,432.4,117.56,209.23,956.47,Sale,Refunded
T00001562,O0001288,P00298,2025-12-07 05:24:00,2,948.1,0.0,341.32,2237.52,Sale,Failed
T00001563,O0001184,P00465,2025-07-22 16:00:00,3,5699.3,0.0,854.89,17952.79,Exchange,Authorized
T00001564,O0000024,P00642,2025-10-25 08:08:00,1,263.5,87.67,49.23,225.06,Sale,Captured
T00001565,O0001201,P00097,2025-01-15 14:10:00,2,1947.59,69.71,1071.13,4896.6,Sale,Refunded
T00001566,O0000235,P00312,2025-11-09 01:10:00,4,519.0,128.67,233.68,2181.01,Exchange,Settled
T00001567,O0000947,P00496,2023-05-29 16:07:00,1,906.16,34.53,156.89,1028.52,Exchange,Refunded
T00001568,O0000456,P00440,2025-07-06 19:51:00,2,1708.73,0.0,410.1,3827.56,Sale,Settled
T00001569,O0000087,P00579,2025-03-04 15:22:00,4,461.39,0.0,516.76,2362.32,Refund,Failed
T00001570,O0001279,P00178,2026-01-20 07:39:00,4,354.38,29.29,166.59,1554.82,Sale,Captured
T00001571,O0000394,P00218,2024-08-23 13:53:00,4,400.81,146.95,72.81,1529.1,Sale,Refunded
T00001572,O0001452,P00189,2024-08-30 23:32:00,4,707.89,0.0,339.79,3171.35,Sale,Failed
T00001573,O0001321,P00405,2023-02-06 17:05:00,4,8401.89,56.05,6039.27,39590.78,Exchange,Settled
T00001574,O0001001,P00452,2023-12-16 14:42:00,3,2497.94,95.18,887.84,8286.48,Sale,Settled
T00001575,O0001254,P00323,2025-08-29 03:59:00,4,673.1,66.22,315.14,2941.32,Sale,Failed
T00001576,O0000227,P00427,2023-04-12 06:51:00,3,1459.88,147.09,1185.11,5417.66,Sale,Captured
T00001577,O0000211,P00439,2024-10-06 10:19:00,5,1758.69,0.0,1582.82,10376.27,Sale,Settled
T00001578,O0000709,P00208,2023-03-11 02:18:00,5,7764.38,47.39,4652.94,43427.45,Exchange,Captured
T00001579,O0000369,P00376,2024-10-20 00:24:00,5,3703.62,82.54,5161.96,23597.52,Refund,Settled
T00001580,O0000817,P00363,2025-01-27 17:06:00,1,600.7,0.0,108.13,708.83,Sale,Failed
T00001581,O0000868,P00496,2025-06-12 00:02:00,4,906.16,0.0,434.96,4059.6,Sale,Refunded
T00001582,O0000871,P00252,2024-05-14 13:37:00,5,991.21,0.0,594.73,5550.78,Exchange,Failed
T00001583,O0000133,P00591,2025-06-03 10:05:00,1,858.73,0.0,42.94,901.67,Refund,Captured
T00001584,O0000967,P00033,2025-09-19 01:57:00,1,759.93,0.0,38.0,797.93,Sale,Settled
T00001585,O0001114,P00462,2024-06-23 04:14:00,5,942.97,0.0,565.78,5280.63,Sale,Captured
